id_cuadra,direccion,fecha,tiempo,ocupacion,lugares_cuadra,ocupacion_max,dispon_parq,altas_bajas(dia)
11,San Martín 658,08-11-19,18:22:59,13,30,14,green,255
15,General Pinto 631,08-11-19,18:24:07,8,25,13,green,115
16,San Martín 852,08-11-19,18:21:40,3,32,10,green,119
17,Belgrano 660,08-11-19,18:21:59,5,23,17,green,163
19,Sarmiento 543,08-11-19,18:20:49,5,22,15,green,133
22,Belgrano 768,08-11-19,18:23:00,5,35,18,green,183
24,Belgrano 868,08-11-19,18:22:16,4,18,9,green,94
29,San Martín 364,08-11-19,18:20:37,2,19,10,green,84
32,Sarmiento 453,08-11-19,18:20:20,11,27,14,green,123
39,Chacabuco 442,08-11-19,18:21:04,5,25,15,green,141
42,Mitre 552,08-11-19,18:25:01,6,19,10,green,121
49,Alem 852,08-11-19,18:24:30,3,12,7,green,73
53,Chacabuco 752,08-11-19,18:24:14,7,21,9,green,81
57,Yrigoyen 753,08-11-19,18:20:18,4,24,12,green,118
62,9 de Julio 753,08-11-19,18:24:00,10,21,14,green,144
73,Maipu 547,08-11-19,18:23:50,6,21,13,green,82
74,Maipu 653,08-11-19,18:22:56,3,20,10,green,115
75,Maipu 333,08-11-19,18:21:52,8,31,10,green,127
76,Maipu 741,08-11-19,18:22:28,2,24,17,green,117
82,General Paz 647,08-11-19,18:20:10,0,34,14,green,124
89,Av. España 737,08-11-19,18:24:13,4,19,7,green,102
96,Av. España 624,08-11-19,18:24:44,2,,5,green,43
97,Av. España 774,08-11-19,18:23:50,3,,7,green,62
2,General Pinto 545,08-11-19,18:29:10,4,27,15,green,205
4,Rodriguez 552,08-11-19,18:30:12,11,28,12,green,155
5,9 de Julio 441,08-11-19,18:23:41,17,26,20,green,235
6,General Pinto 759,08-11-19,18:25:51,7,30,14,green,200
7,San Martín 758,08-11-19,18:28:14,4,28,11,green,112
15,General Pinto 631,08-11-19,18:25:54,7,25,13,green,116
20,General Pinto 490,08-11-19,18:25:32,5,24,13,green,118
24,Belgrano 868,08-11-19,18:26:04,5,18,9,green,96
27,General Pinto 843,08-11-19,18:28:45,5,22,13,green,174
34,Sarmiento 849,08-11-19,18:26:30,4,24,13,green,135
36,Mitre 758,08-11-19,18:25:17,3,15,7,green,80
38,Mitre 948,08-11-19,18:30:09,5,20,7,green,79
39,Chacabuco 442,08-11-19,18:28:08,6,25,15,green,142
41,Mitre 446,08-11-19,18:29:07,6,16,8,green,44
43,Mitre 648,08-11-19,18:28:26,4,20,10,green,111
44,Alem 362,08-11-19,18:20:33,3,26,15,green,133
47,Alem 658,08-11-19,18:25:39,5,18,11,green,111
51,Chacabuco 562,08-11-19,18:29:04,6,21,14,green,103
52,Chacabuco 646,08-11-19,18:25:06,5,21,10,green,99
55,14 de Julio 467,08-11-19,18:30:02,5,13,7,green,54
58,Yrigoyen 847,08-11-19,18:25:25,3,24,15,green,118
62,9 de Julio 753,08-11-19,18:30:06,9,21,14,green,147
63,9 de Julio 843,08-11-19,18:28:16,3,14,9,green,90
64,Rodriguez 348,08-11-19,18:28:41,3,17,7,green,73
68,14 de Julio 557,08-11-19,18:29:12,2,13,9,green,69
72,Maipu 453,08-11-19,18:28:21,4,33,11,green,87
73,Maipu 547,08-11-19,18:29:57,7,21,13,green,83
75,Maipu 333,08-11-19,18:27:17,7,31,10,green,128
81,General Paz 547,08-11-19,18:21:06,3,17,8,green,73
82,General Paz 647,08-11-19,18:30:09,1,34,14,green,125
84,General Paz 845,08-11-19,18:26:16,4,18,10,green,82
86,Av. España 481,08-11-19,18:26:15,1,10,4,green,41
90,Av. España 843,08-11-19,18:26:14,4,15,5,green,43
94,Av. España 436,08-11-19,18:27:10,1,,2,green,18
95,Av. España 526,08-11-19,18:30:10,0,,3,green,40
2,General Pinto 545,08-11-19,18:31:16,6,27,15,green,207
4,Rodriguez 552,08-11-19,18:31:43,10,28,12,green,156
5,9 de Julio 441,08-11-19,18:30:42,16,26,20,green,236
6,General Pinto 759,08-11-19,18:32:26,8,30,14,green,201
7,San Martín 758,08-11-19,18:31:07,5,28,11,green,113
8,Sarmiento 641,08-11-19,18:34:35,6,22,10,green,86
10,Rodriguez 654,08-11-19,18:30:37,7,24,10,green,103
14,Rodriguez 464,08-11-19,18:32:55,4,30,5,green,87
15,General Pinto 631,08-11-19,18:32:22,9,25,13,green,118
16,San Martín 852,08-11-19,18:31:37,4,32,10,green,120
19,Sarmiento 543,08-11-19,18:35:01,6,22,15,green,134
20,General Pinto 490,08-11-19,18:34:04,4,24,13,green,119
23,Belgrano 364,08-11-19,18:31:53,3,17,6,green,49
30,San Martín 944,08-11-19,18:31:55,3,24,13,green,101
31,Sarmiento 351,08-11-19,18:30:17,2,18,8,green,70
32,Sarmiento 453,08-11-19,18:30:39,10,27,14,green,124
34,Sarmiento 849,08-11-19,18:34:31,3,24,13,green,138
42,Mitre 552,08-11-19,18:33:19,5,19,10,green,122
45,Alem 480,08-11-19,18:34:17,10,29,13,green,219
47,Alem 658,08-11-19,18:34:00,4,18,11,green,112
49,Alem 852,08-11-19,18:32:23,4,12,7,green,74
53,Chacabuco 752,08-11-19,18:34:56,6,21,9,green,82
56,Yrigoyen 557,08-11-19,18:33:55,8,26,13,green,124
57,Yrigoyen 753,08-11-19,18:20:18,3,24,12,green,118
60,Fuerte Independencia 349,08-11-19,18:31:55,1,44,12,green,100
61,Chacabuco 357,08-11-19,18:32:32,7,22,14,green,129
63,9 de Julio 843,08-11-19,18:34:07,5,14,9,green,92
65,Rodriguez 746,08-11-19,18:33:52,9,23,10,green,146
71,14 de Julio 847,08-11-19,18:32:51,4,22,19,green,54
74,Maipu 653,08-11-19,18:31:00,2,20,10,green,116
75,Maipu 333,08-11-19,18:34:08,6,31,10,green,129
81,General Paz 547,08-11-19,18:32:16,4,17,8,green,74
83,General Paz 739,08-11-19,18:32:47,3,18,10,green,86
84,General Paz 845,08-11-19,18:31:45,3,18,10,green,83
89,Av. España 737,08-11-19,18:32:17,3,19,7,green,103
8,Sarmiento 641,08-11-19,18:37:57,7,22,10,green,87
11,San Martín 658,08-11-19,18:35:30,11,30,14,green,259
15,General Pinto 631,08-11-19,18:37:27,8,25,13,green,119
22,Belgrano 768,08-11-19,18:40:12,4,35,18,green,188
24,Belgrano 868,08-11-19,18:38:53,4,18,9,green,99
27,General Pinto 843,08-11-19,18:38:54,7,22,13,green,176
30,San Martín 944,08-11-19,18:31:55,2,24,13,green,101
31,Sarmiento 351,08-11-19,18:40:04,3,18,8,green,71
32,Sarmiento 453,08-11-19,18:40:10,12,27,14,green,128
34,Sarmiento 849,08-11-19,18:37:26,5,24,13,green,140
38,Mitre 948,08-11-19,18:37:18,6,20,7,green,80
40,Mitre 348,08-11-19,18:38:37,4,22,8,green,53
44,Alem 362,08-11-19,18:36:58,6,26,15,green,136
45,Alem 480,08-11-19,18:40:04,9,29,13,green,220
47,Alem 658,08-11-19,18:39:17,5,18,11,green,113
52,Chacabuco 646,08-11-19,18:36:03,4,21,10,green,100
56,Yrigoyen 557,08-11-19,18:40:14,7,26,13,green,127
57,Yrigoyen 753,08-11-19,18:40:12,2,24,12,green,119
58,Yrigoyen 847,08-11-19,18:40:10,2,24,15,green,120
62,9 de Julio 753,08-11-19,18:40:07,11,21,14,green,153
64,Rodriguez 348,08-11-19,18:38:13,6,17,7,green,76
65,Rodriguez 746,08-11-19,18:37:00,10,23,10,green,147
66,Rodriguez 846,08-11-19,18:38:11,2,16,10,green,102
68,14 de Julio 557,08-11-19,18:37:12,4,13,9,green,71
69,14 de Julio 657,08-11-19,18:39:35,1,10,6,green,30
73,Maipu 547,08-11-19,18:36:28,8,21,13,green,84
76,Maipu 741,08-11-19,18:38:11,5,24,17,green,121
82,General Paz 647,08-11-19,18:36:53,2,34,14,green,127
86,Av. España 481,08-11-19,18:38:20,2,10,4,green,42
91,Av. España 957,08-11-19,18:35:44,1,13,4,green,51
96,Av. España 624,08-11-19,18:40:18,1,,5,green,44
98,Av. España 864,08-11-19,18:37:03,3,,4,green,34
2,General Pinto 545,08-11-19,18:43:21,5,27,15,green,209
4,Rodriguez 552,08-11-19,18:44:56,8,28,12,green,157
6,General Pinto 759,08-11-19,18:40:39,7,30,14,green,204
7,San Martín 758,08-11-19,18:40:29,4,28,11,green,113
8,Sarmiento 641,08-11-19,18:43:19,8,22,10,green,88
12,Belgrano 480,08-11-19,18:43:29,2,25,13,green,103
14,Rodriguez 464,08-11-19,18:43:13,3,30,5,green,88
15,General Pinto 631,08-11-19,18:42:34,7,25,13,green,121
23,Belgrano 364,08-11-19,18:43:58,5,17,6,green,51
30,San Martín 944,08-11-19,18:44:24,3,24,13,green,104
31,Sarmiento 351,08-11-19,18:44:40,4,18,8,green,72
32,Sarmiento 453,08-11-19,18:44:10,11,27,14,green,129
33,Sarmiento 755,08-11-19,18:44:51,8,32,13,green,177
35,Sarmiento 945,08-11-19,18:43:18,3,18,11,green,103
43,Mitre 648,08-11-19,18:42:47,3,20,10,green,114
44,Alem 362,08-11-19,18:44:34,7,26,15,green,137
45,Alem 480,08-11-19,18:41:30,8,29,13,green,221
46,Alem 556,08-11-19,18:43:33,6,24,13,green,140
49,Alem 852,08-11-19,18:41:05,3,12,7,green,75
53,Chacabuco 752,08-11-19,18:44:59,4,21,9,green,84
56,Yrigoyen 557,08-11-19,18:41:39,8,26,13,green,128
57,Yrigoyen 753,08-11-19,18:44:02,3,24,12,green,120
62,9 de Julio 753,08-11-19,18:40:42,12,21,14,green,154
63,9 de Julio 843,08-11-19,18:40:43,6,14,9,green,95
64,Rodriguez 348,08-11-19,18:45:19,7,17,7,green,78
65,Rodriguez 746,08-11-19,18:40:28,9,23,10,green,147
72,Maipu 453,08-11-19,18:42:54,5,33,11,green,88
74,Maipu 653,08-11-19,18:40:56,3,20,10,green,117
75,Maipu 333,08-11-19,18:43:12,7,31,10,green,130
80,General Paz 447,08-11-19,18:45:07,3,36,15,green,142
81,General Paz 547,08-11-19,18:44:49,5,17,8,green,77
83,General Paz 739,08-11-19,18:44:05,4,18,10,green,87
91,Av. España 957,08-11-19,18:44:55,0,13,4,green,52
2,General Pinto 545,08-11-19,18:48:52,6,27,15,green,210
3,San Martín 452,08-11-19,18:48:48,6,19,10,green,85
4,Rodriguez 552,08-11-19,18:47:47,9,28,12,green,158
6,General Pinto 759,08-11-19,18:40:39,6,30,14,green,204
7,San Martín 758,08-11-19,18:47:07,6,28,11,green,115
8,Sarmiento 641,08-11-19,18:47:54,7,22,10,green,91
11,San Martín 658,08-11-19,18:49:18,12,30,14,green,262
20,General Pinto 490,08-11-19,18:47:52,3,24,13,green,120
24,Belgrano 868,08-11-19,18:49:59,3,18,9,green,103
27,General Pinto 843,08-11-19,18:46:55,6,22,13,green,177
33,Sarmiento 755,08-11-19,18:46:52,7,32,13,green,178
38,Mitre 948,08-11-19,18:49:08,7,20,7,green,81
39,Chacabuco 442,08-11-19,18:46:35,5,25,15,green,143
44,Alem 362,08-11-19,18:47:06,8,26,15,green,138
45,Alem 480,08-11-19,18:50:08,10,29,13,green,223
46,Alem 556,08-11-19,18:47:04,7,24,13,green,141
47,Alem 658,08-11-19,18:50:18,4,18,11,green,115
48,Alem 770,08-11-19,18:48:14,6,17,9,green,106
49,Alem 852,08-11-19,18:45:49,4,12,7,green,77
55,14 de Julio 467,08-11-19,18:45:17,4,13,7,green,55
56,Yrigoyen 557,08-11-19,18:50:12,7,26,13,green,130
57,Yrigoyen 753,08-11-19,18:47:58,5,24,12,green,122
61,Chacabuco 357,08-11-19,18:48:22,6,22,14,green,130
63,9 de Julio 843,08-11-19,18:47:13,7,14,9,green,96
74,Maipu 653,08-11-19,18:47:09,2,20,10,green,118
80,General Paz 447,08-11-19,18:45:07,2,36,15,green,142
81,General Paz 547,08-11-19,18:50:08,4,17,8,green,78
83,General Paz 739,08-11-19,18:48:56,3,18,10,green,88
91,Av. España 957,08-11-19,18:50:10,1,13,4,green,53
2,General Pinto 545,08-11-19,18:54:24,5,27,15,green,213
5,9 de Julio 441,08-11-19,18:53:18,17,26,20,green,245
8,Sarmiento 641,08-11-19,18:51:05,8,22,10,green,92
11,San Martín 658,08-11-19,18:54:39,11,30,14,green,263
14,Rodriguez 464,08-11-19,18:52:39,4,30,5,green,89
15,General Pinto 631,08-11-19,18:52:08,9,25,13,green,123
20,General Pinto 490,08-11-19,18:54:07,4,24,13,green,121
21,Belgrano 540,08-11-19,18:54:37,7,29,20,green,191
22,Belgrano 768,08-11-19,18:55:20,5,35,18,green,194
23,Belgrano 364,08-11-19,18:51:06,4,17,6,green,54
27,General Pinto 843,08-11-19,18:55:03,8,22,13,green,179
29,San Martín 364,08-11-19,18:51:20,4,19,10,green,86
30,San Martín 944,08-11-19,18:50:54,2,24,13,green,105
31,Sarmiento 351,08-11-19,18:54:02,3,18,8,green,73
32,Sarmiento 453,08-11-19,18:50:42,12,27,14,green,130
34,Sarmiento 849,08-11-19,18:55:02,6,24,13,green,145
35,Sarmiento 945,08-11-19,18:54:07,2,18,11,green,104
37,Mitre 846,08-11-19,18:53:24,5,20,7,green,84
39,Chacabuco 442,08-11-19,18:50:31,4,25,15,green,144
56,Yrigoyen 557,08-11-19,18:54:26,11,26,13,green,134
57,Yrigoyen 753,08-11-19,18:54:15,6,24,12,green,125
60,Fuerte Independencia 349,08-11-19,18:53:22,2,44,12,green,101
61,Chacabuco 357,08-11-19,18:53:47,5,22,14,green,131
63,9 de Julio 843,08-11-19,18:55:05,6,14,9,green,97
65,Rodriguez 746,08-11-19,18:54:12,8,23,10,green,148
66,Rodriguez 846,08-11-19,18:54:02,3,16,10,green,103
72,Maipu 453,08-11-19,18:54:32,6,33,11,green,89
83,General Paz 739,08-11-19,18:53:32,4,18,10,green,89
84,General Paz 845,08-11-19,18:54:12,1,18,10,green,85
86,Av. España 481,08-11-19,18:51:58,1,10,4,green,44
88,Av. España 647,08-11-19,18:51:11,3,11,4,green,47
6,General Pinto 759,08-11-19,18:58:58,7,30,14,green,208
7,San Martín 758,08-11-19,18:56:38,5,28,11,green,116
9,San Martín 560,08-11-19,18:57:40,9,22,11,green,47
11,San Martín 658,08-11-19,18:57:53,10,30,14,green,264
12,Belgrano 480,08-11-19,18:56:34,1,25,13,green,104
15,General Pinto 631,08-11-19,18:59:20,11,25,13,green,125
20,General Pinto 490,08-11-19,18:57:47,6,24,13,green,123
21,Belgrano 540,08-11-19,19:00:04,8,29,20,green,192
22,Belgrano 768,08-11-19,19:00:14,4,35,18,green,198
23,Belgrano 364,08-11-19,18:56:30,5,17,6,green,55
27,General Pinto 843,08-11-19,18:58:55,9,22,13,green,182
30,San Martín 944,08-11-19,18:57:48,1,24,13,green,106
32,Sarmiento 453,08-11-19,19:00:11,11,27,14,green,132
33,Sarmiento 755,08-11-19,19:00:13,5,32,13,green,182
34,Sarmiento 849,08-11-19,19:00:16,8,24,13,green,147
35,Sarmiento 945,08-11-19,18:55:21,1,18,11,green,105
37,Mitre 846,08-11-19,19:00:13,6,20,7,green,86
39,Chacabuco 442,08-11-19,18:57:46,5,25,15,green,145
41,Mitre 446,08-11-19,18:58:25,7,16,8,green,47
42,Mitre 552,08-11-19,18:56:09,6,19,10,green,124
43,Mitre 648,08-11-19,18:56:41,4,20,10,green,117
44,Alem 362,08-11-19,19:00:15,6,26,15,green,142
45,Alem 480,08-11-19,19:00:07,11,29,13,green,227
46,Alem 556,08-11-19,18:56:57,8,24,13,green,142
49,Alem 852,08-11-19,18:58:03,5,12,7,green,78
51,Chacabuco 562,08-11-19,18:59:59,7,21,14,green,104
53,Chacabuco 752,08-11-19,19:00:13,6,21,9,green,86
54,Chacabuco 852,08-11-19,18:55:05,2,23,10,green,69
56,Yrigoyen 557,08-11-19,19:00:12,10,26,13,green,135
62,9 de Julio 753,08-11-19,18:58:32,11,21,14,green,155
65,Rodriguez 746,08-11-19,19:00:12,10,23,10,green,152
66,Rodriguez 846,08-11-19,18:56:21,4,16,10,green,104
74,Maipu 653,08-11-19,18:57:55,1,20,10,green,119
82,General Paz 647,08-11-19,19:00:03,3,34,14,green,133
83,General Paz 739,08-11-19,19:00:04,3,18,10,green,92
88,Av. España 647,08-11-19,18:59:32,1,11,4,green,49
96,Av. España 624,08-11-19,18:58:39,2,,5,green,45
3,San Martín 452,08-11-19,19:03:32,4,19,10,green,87
4,Rodriguez 552,08-11-19,19:00:55,8,28,12,green,159
5,9 de Julio 441,08-11-19,19:01:51,15,26,20,green,248
6,General Pinto 759,08-11-19,19:03:14,8,30,14,green,211
11,San Martín 658,08-11-19,19:02:01,12,30,14,green,266
12,Belgrano 480,08-11-19,19:01:18,0,25,13,green,105
15,General Pinto 631,08-11-19,19:03:47,12,25,13,green,126
16,San Martín 852,08-11-19,19:02:53,3,32,10,green,125
17,Belgrano 660,08-11-19,19:01:38,4,23,17,green,168
20,General Pinto 490,08-11-19,19:03:34,5,24,13,green,124
27,General Pinto 843,08-11-19,19:05:14,10,22,13,green,187
31,Sarmiento 351,08-11-19,19:02:28,1,18,8,green,75
32,Sarmiento 453,08-11-19,19:03:42,13,27,14,green,135
33,Sarmiento 755,08-11-19,19:04:58,6,32,13,green,183
34,Sarmiento 849,08-11-19,19:04:43,7,24,13,green,150
35,Sarmiento 945,08-11-19,19:00:50,2,18,11,green,106
37,Mitre 846,08-11-19,19:00:13,5,20,7,green,86
38,Mitre 948,08-11-19,19:04:33,9,20,9,green,83
41,Mitre 446,08-11-19,19:01:30,8,16,8,green,48
43,Mitre 648,08-11-19,19:04:07,5,20,10,green,118
45,Alem 480,08-11-19,19:04:08,9,29,13,green,229
46,Alem 556,08-11-19,19:00:42,9,24,13,green,143
47,Alem 658,08-11-19,19:01:22,3,18,11,green,116
48,Alem 770,08-11-19,19:00:41,5,17,9,green,109
51,Chacabuco 562,08-11-19,19:04:23,10,21,14,green,107
52,Chacabuco 646,08-11-19,19:00:33,5,21,10,green,101
56,Yrigoyen 557,08-11-19,19:04:53,9,26,13,green,138
58,Yrigoyen 847,08-11-19,19:01:29,3,24,15,green,123
63,9 de Julio 843,08-11-19,19:01:34,7,14,9,green,98
64,Rodriguez 348,08-11-19,19:00:49,6,17,7,green,80
68,14 de Julio 557,08-11-19,19:01:33,2,13,9,green,73
74,Maipu 653,08-11-19,19:04:59,3,20,10,green,121
75,Maipu 333,08-11-19,19:04:12,8,31,10,green,131
76,Maipu 741,08-11-19,19:02:04,4,24,17,green,124
80,General Paz 447,08-11-19,19:05:14,1,36,15,green,144
82,General Paz 647,08-11-19,19:04:46,1,34,14,green,135
89,Av. España 737,08-11-19,19:05:02,4,19,7,green,110
98,Av. España 864,08-11-19,19:03:22,5,,5,green,36
4,Rodriguez 552,08-11-19,19:06:26,7,28,12,green,160
6,General Pinto 759,08-11-19,19:07:21,7,30,14,green,212
9,San Martín 560,08-11-19,19:10:14,12,22,12,green,50
10,Rodriguez 654,08-11-19,19:10:16,6,24,10,green,106
15,General Pinto 631,08-11-19,19:03:47,11,25,13,green,126
17,Belgrano 660,08-11-19,19:10:10,5,23,17,green,169
22,Belgrano 768,08-11-19,19:05:22,5,35,18,green,199
23,Belgrano 364,08-11-19,19:10:06,4,17,6,green,56
27,General Pinto 843,08-11-19,19:07:09,11,22,13,green,188
30,San Martín 944,08-11-19,19:07:20,0,24,13,green,107
33,Sarmiento 755,08-11-19,19:07:56,5,32,13,green,184
34,Sarmiento 849,08-11-19,19:10:16,9,24,13,green,153
37,Mitre 846,08-11-19,19:07:49,6,20,7,green,87
39,Chacabuco 442,08-11-19,19:06:56,7,25,15,green,147
40,Mitre 348,08-11-19,19:10:17,5,22,8,green,54
41,Mitre 446,08-11-19,19:07:41,7,16,8,green,49
47,Alem 658,08-11-19,19:08:04,4,18,11,green,117
52,Chacabuco 646,08-11-19,19:07:37,6,21,10,green,102
53,Chacabuco 752,08-11-19,19:10:12,7,21,9,green,87
57,Yrigoyen 753,08-11-19,19:06:39,8,24,12,green,127
58,Yrigoyen 847,08-11-19,19:06:03,4,24,15,green,124
61,Chacabuco 357,08-11-19,19:09:01,7,22,14,green,133
63,9 de Julio 843,08-11-19,19:08:41,5,14,9,green,100
64,Rodriguez 348,08-11-19,19:07:45,4,17,7,green,82
65,Rodriguez 746,08-11-19,19:06:04,9,23,10,green,153
75,Maipu 333,08-11-19,19:08:34,7,31,10,green,132
76,Maipu 741,08-11-19,19:06:53,5,24,17,green,125
80,General Paz 447,08-11-19,19:05:14,2,36,15,green,144
84,General Paz 845,08-11-19,19:10:05,2,18,10,green,86
89,Av. España 737,08-11-19,19:08:17,5,19,7,green,111
2,General Pinto 545,08-11-19,19:12:49,6,27,15,green,214
4,Rodriguez 552,08-11-19,19:12:04,8,28,12,green,161
9,San Martín 560,08-11-19,19:10:35,13,22,13,green,51
10,Rodriguez 654,08-11-19,19:10:25,7,24,10,green,106
11,San Martín 658,08-11-19,19:12:02,11,30,14,green,267
15,General Pinto 631,08-11-19,19:12:21,12,25,13,green,127
20,General Pinto 490,08-11-19,19:14:21,4,24,13,green,125
22,Belgrano 768,08-11-19,19:13:54,4,35,18,green,200
27,General Pinto 843,08-11-19,19:10:54,9,22,13,green,189
29,San Martín 364,08-11-19,19:10:22,5,19,10,green,87
32,Sarmiento 453,08-11-19,19:12:46,12,27,14,green,136
33,Sarmiento 755,08-11-19,19:12:33,6,32,13,green,185
42,Mitre 552,08-11-19,19:10:38,7,19,10,green,125
43,Mitre 648,08-11-19,19:12:30,6,20,10,green,121
44,Alem 362,08-11-19,19:10:30,5,26,15,green,142
45,Alem 480,08-11-19,19:14:37,7,29,13,green,232
46,Alem 556,08-11-19,19:14:44,10,24,13,green,144
47,Alem 658,08-11-19,19:14:49,5,18,11,green,118
48,Alem 770,08-11-19,19:10:37,4,17,9,green,110
49,Alem 852,08-11-19,19:14:16,3,12,7,green,80
53,Chacabuco 752,08-11-19,19:14:53,8,21,9,green,88
56,Yrigoyen 557,08-11-19,19:14:35,10,26,13,green,139
57,Yrigoyen 753,08-11-19,19:13:41,7,24,12,green,128
60,Fuerte Independencia 349,08-11-19,19:14:54,3,44,12,green,102
61,Chacabuco 357,08-11-19,19:14:07,9,22,14,green,136
62,9 de Julio 753,08-11-19,19:10:30,10,21,14,green,156
66,Rodriguez 846,08-11-19,19:12:45,3,16,10,green,105
68,14 de Julio 557,08-11-19,19:13:00,3,13,9,green,75
69,14 de Julio 657,08-11-19,19:11:39,2,10,6,green,31
71,14 de Julio 847,08-11-19,19:11:28,3,22,19,green,55
74,Maipu 653,08-11-19,19:15:15,4,20,10,green,124
75,Maipu 333,08-11-19,19:14:44,6,31,10,green,133
83,General Paz 739,08-11-19,19:13:04,4,18,10,green,93
2,General Pinto 545,08-11-19,19:15:35,4,27,15,green,216
4,Rodriguez 552,08-11-19,19:19:21,10,28,12,green,163
5,9 de Julio 441,08-11-19,19:15:11,16,26,20,green,250
6,General Pinto 759,08-11-19,19:16:56,6,30,14,green,214
8,Sarmiento 641,08-11-19,19:10:34,7,22,10,green,92
14,Rodriguez 464,08-11-19,19:20:06,3,30,5,green,90
16,San Martín 852,08-11-19,19:20:16,2,32,10,green,126
17,Belgrano 660,08-11-19,19:15:35,4,23,17,green,170
19,Sarmiento 543,08-11-19,19:16:17,7,22,15,green,137
22,Belgrano 768,08-11-19,19:20:13,5,35,18,green,201
29,San Martín 364,08-11-19,19:15:41,6,19,10,green,89
31,Sarmiento 351,08-11-19,19:20:03,2,18,8,green,78
33,Sarmiento 755,08-11-19,19:18:35,5,32,13,green,186
42,Mitre 552,08-11-19,19:20:03,8,19,10,green,128
45,Alem 480,08-11-19,19:20:03,8,29,13,green,233
51,Chacabuco 562,08-11-19,19:19:20,11,21,14,green,108
61,Chacabuco 357,08-11-19,19:15:35,8,22,14,green,137
62,9 de Julio 753,08-11-19,19:16:31,8,21,14,green,158
64,Rodriguez 348,08-11-19,19:18:03,3,17,7,green,83
66,Rodriguez 846,08-11-19,19:15:30,2,16,10,green,106
68,14 de Julio 557,08-11-19,19:18:42,2,13,9,green,76
73,Maipu 547,08-11-19,19:15:37,7,21,13,green,85
74,Maipu 653,08-11-19,19:17:45,6,20,10,green,126
76,Maipu 741,08-11-19,19:16:23,4,24,17,green,126
83,General Paz 739,08-11-19,19:18:43,6,18,10,green,95
87,Av. España 545,08-11-19,19:17:30,1,10,2,green,19
89,Av. España 737,08-11-19,19:16:13,4,19,7,green,112
90,Av. España 843,08-11-19,19:15:23,5,15,5,green,44
2,General Pinto 545,08-11-19,19:22:13,3,27,15,green,217
4,Rodriguez 552,08-11-19,19:23:05,9,28,12,green,164
5,9 de Julio 441,08-11-19,19:25:09,17,26,20,green,252
7,San Martín 758,08-11-19,19:25:03,6,28,11,green,118
8,Sarmiento 641,08-11-19,19:24:50,5,22,10,green,94
11,San Martín 658,08-11-19,19:20:14,12,30,14,green,268
27,General Pinto 843,08-11-19,19:23:24,10,22,13,green,191
29,San Martín 364,08-11-19,19:21:02,7,19,10,green,90
31,Sarmiento 351,08-11-19,19:21:34,1,18,8,green,79
33,Sarmiento 755,08-11-19,19:22:44,6,32,13,green,187
35,Sarmiento 945,08-11-19,19:24:55,1,18,11,green,107
37,Mitre 846,08-11-19,19:24:11,5,20,7,green,91
38,Mitre 948,08-11-19,19:21:28,8,20,9,green,84
45,Alem 480,08-11-19,19:23:05,10,29,13,green,235
48,Alem 770,08-11-19,19:24:26,5,17,9,green,113
51,Chacabuco 562,08-11-19,19:24:38,10,21,14,green,109
54,Chacabuco 852,08-11-19,19:23:35,1,23,10,green,70
55,14 de Julio 467,08-11-19,19:22:23,3,13,7,green,56
56,Yrigoyen 557,08-11-19,19:22:22,11,26,13,green,140
61,Chacabuco 357,08-11-19,19:22:40,7,22,14,green,138
63,9 de Julio 843,08-11-19,19:20:16,4,14,9,green,101
68,14 de Julio 557,08-11-19,19:20:48,1,13,9,green,77
72,Maipu 453,08-11-19,19:24:32,4,33,11,green,91
73,Maipu 547,08-11-19,19:22:10,6,21,13,green,86
74,Maipu 653,08-11-19,19:23:05,7,20,10,green,127
75,Maipu 333,08-11-19,19:22:57,7,31,10,green,134
82,General Paz 647,08-11-19,19:24:55,2,34,14,green,136
94,Av. España 436,08-11-19,19:20:30,0,,2,green,18
99,Av. España 970,08-11-19,19:21:26,1,,5,green,37
4,Rodriguez 552,08-11-19,19:30:10,10,28,12,green,165
9,San Martín 560,08-11-19,19:25:40,12,22,13,green,52
11,San Martín 658,08-11-19,19:30:05,10,30,14,green,270
15,General Pinto 631,08-11-19,19:26:43,11,25,13,green,128
17,Belgrano 660,08-11-19,19:27:59,5,23,17,green,171
19,Sarmiento 543,08-11-19,19:26:51,6,22,15,green,140
21,Belgrano 540,08-11-19,19:30:07,7,29,20,green,195
22,Belgrano 768,08-11-19,19:28:29,7,35,18,green,203
23,Belgrano 364,08-11-19,19:30:21,3,17,6,green,57
27,General Pinto 843,08-11-19,19:25:56,11,22,13,green,192
29,San Martín 364,08-11-19,19:28:29,8,19,10,green,91
33,Sarmiento 755,08-11-19,19:30:20,5,32,13,green,188
37,Mitre 846,08-11-19,19:24:11,4,20,7,green,91
40,Mitre 348,08-11-19,19:27:25,4,22,8,green,55
43,Mitre 648,08-11-19,19:30:05,5,20,10,green,122
44,Alem 362,08-11-19,19:27:16,7,26,15,green,144
47,Alem 658,08-11-19,19:29:00,4,18,11,green,119
51,Chacabuco 562,08-11-19,19:27:59,9,21,14,green,110
56,Yrigoyen 557,08-11-19,19:30:14,10,26,13,green,141
63,9 de Julio 843,08-11-19,19:29:01,3,14,9,green,104
64,Rodriguez 348,08-11-19,19:27:04,2,17,7,green,84
65,Rodriguez 746,08-11-19,19:25:25,8,23,10,green,156
72,Maipu 453,08-11-19,19:30:11,3,33,11,green,93
